Bid No,Items,Quantity,Department Name And Address,Start Date,End Date,RA available
['GEM/2025/B/6738984'],Blood Culture Bottle (V2),[6000],Education Department Chandigarh,2025-11-04T14:52:26Z,2025-11-04T14:52:26Z,No
['GEM/2025/B/6559690'],Anaesthesia Workstation (V2),[4],Education Department Chandigarh,2025-09-29T14:58:14Z,2025-09-29T14:58:14Z,No
['GEM/2025/B/6840420'],"Examination Service - Offline; Question Paper Design, Candidate Registration, Payment Process to be",[8000],Arts and Culture Department Chandigarh,2025-11-04T15:35:05Z,2025-11-04T15:35:05Z,No
['GEM/2025/B/6849496'],Testing Service for On-Board /Commissioned Equipment/ Instrument related to Plant - Testing & Certi,[20],Ministry of Railways Indian Railways,2025-11-03T11:08:27Z,2025-11-03T11:08:27Z,No
['GEM/2025/B/6821422'],Fine Surgical Instrument,[1],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-11-03T11:35:56Z,2025-11-03T11:35:56Z,No
['GEM/2025/B/6856372'],Facility Management Service- Manpower based (Version 2) - Commercial; Housekeeping; Unskilled,[5],Ministry of Finance Department of Financial Services,2025-11-04T17:30:48Z,2025-11-04T17:30:48Z,No
['GEM/2025/B/6856793'],Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,[62],Engineering Department Chandigarh,2025-11-04T18:24:16Z,2025-11-04T18:24:16Z,No
['GEM/2025/B/6855553'],Manpower Outsourcing Services - Minimum wage - Skilled; Graduate; Admin,[1],Ministry of Home Affairs PUBLIC WORKS DEPARTMENT,2025-11-04T16:17:43Z,2025-11-04T16:17:43Z,No
['GEM/2025/B/6793563'],Endotracheal Tubes (V2),[5000],Education Department Chandigarh,2025-11-04T16:22:35Z,2025-11-04T16:22:35Z,No
['GEM/2025/B/6767635'],Sutures (V3),[2400],Education Department Chandigarh,2025-11-04T16:24:44Z,2025-11-04T16:24:44Z,No
['GEM/2025/B/6767562'],Sutures (V3),[4800],Education Department Chandigarh,2025-11-04T16:27:34Z,2025-11-04T16:27:34Z,No
['GEM/2025/B/6830504'],Intravenous Cannula (IV Cannula),[200000],Education Department Chandigarh,2025-11-04T16:34:26Z,2025-11-04T16:34:26Z,No
['GEM/2025/B/6829873'],Endotracheal Tubes (V2),[6000],Education Department Chandigarh,2025-11-04T16:36:40Z,2025-11-04T16:36:40Z,No
['GEM/2025/B/6769171'],PRISM HEATING UPPER TO DRG. NO. AU 5.935. 132,[198],Ministry of Defence Department of Defence Production,2025-10-10T09:31:36Z,2025-10-10T09:31:36Z,No
['GEM/2025/B/6798946'],Clozapine Tablet,[118500],Education Department Chandigarh,2025-10-17T09:45:05Z,2025-10-17T09:45:05Z,No
['GEM/2025/B/6793494'],Heparin Injection,[7200],Education Department Chandigarh,2025-10-16T10:55:08Z,2025-10-16T10:55:08Z,No
['GEM/2025/B/6830796'],Electronic Milk Analyser with adulteration testing equipment,[1],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-11-06T14:51:26Z,2025-11-06T14:51:26Z,No
['GEM/2025/B/6826582'],Combination of Microwave and Traction Therapy with Couch,[3],DEPARTMENT OF HEALTH AND FAMILY WELFARE,2025-11-06T14:57:39Z,2025-11-06T14:57:39Z,No
['GEM/2025/B/6791395'],Foam Dressing,[330],Education Department Chandigarh,2025-10-15T09:52:06Z,2025-10-15T09:52:06Z,No
['GEM/2025/B/6789205'],COPPER WIRE ROD 7.9 mm/ 8.0mm,[124502],Ministry of Defence Department of Defence Production,2025-10-17T09:34:55Z,2025-10-17T09:34:55Z,No
['GEM/2025/B/6669576'],Digital Radiography System (V2),[1],DEPARTMENT OF HEALTH AND FAMILY WELFARE,2025-10-15T10:42:27Z,2025-10-15T10:42:27Z,No
['GEM/2025/B/6831720'],Ultrasound Machine (V2),[1],Education Department Chandigarh,2025-11-06T12:07:05Z,2025-11-06T12:07:05Z,No
['GEM/2025/B/6794519'],Full Field Digital Mammography Unit,[1],Education Department Chandigarh,2025-11-06T12:04:00Z,2025-11-06T12:04:00Z,No
['GEM/2025/B/6788313'],Ultrasound Machine (V2),[1],Education Department Chandigarh,2025-11-06T12:12:03Z,2025-11-06T12:12:03Z,No
['GEM/2025/B/6851406'],"Cleaning, Sanitation and Disinfection Service - Outcome Based - Office/Commercial/Institutions/Resi",[1182],Ministry of Finance Department of Revenue,2025-11-06T12:54:47Z,2025-11-06T12:54:47Z,No
['GEM/2025/B/6860172'],E - Tourist Vehicle / Golf Cart,[1],Ministry of Defence Department of Military Affairs,2025-11-06T11:50:59Z,2025-11-06T11:50:59Z,No
['GEM/2025/B/6831549'],"Digital Medical X - Ray Films (V2),Digital Medical X - Ray Films (V2)",[36400],Education Department Chandigarh,2025-11-06T11:57:05Z,2025-11-06T11:57:05Z,No
['GEM/2025/B/6859453'],"4 MP Dome Camera,4 MP Bullet Camera,64 Channel NVR,Layer 2, 24 Port PoE Switch,Category 6 UTP Cable",[949],Ministry of Science and Technology Department of Scientific and Industrial Research (DSIR),2025-11-06T11:35:37Z,2025-11-06T11:35:37Z,No
['GEM/2025/B/6788609'],Ultrasound Machine (V2),[1],Education Department Chandigarh,2025-11-06T11:30:50Z,2025-11-06T11:30:50Z,No
['GEM/2025/B/6819738'],Goods Transport Service – Per Trip based  Service - POSTAL PARCEL AND MAIL TRANSPORTATION; Closed,[1],Ministry of Communications Department of Posts,2025-11-06T14:18:38Z,2025-11-06T14:18:38Z,No
['GEM/2025/B/6819802'],Non-Aadhaar Based Biometric Attendance System,[4],Ministry of Defence Department of Military Affairs,2025-11-06T14:34:18Z,2025-11-06T14:34:18Z,No
['GEM/2025/B/6862059'],Teeth set,[500],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-11-06T16:20:05Z,2025-11-06T16:20:05Z,No
['GEM/2025/B/6797689'],Dexamethasone Injection,[34000],Education Department Chandigarh,2025-10-16T13:19:30Z,2025-10-16T13:19:30Z,No
['GEM/2025/B/6861700'],Repair and Overhauling Service - STAND FOR APPLICATION SEALING COATING WITH HELP OF ENGIN; STAND FO,[1],Ministry of Defence Department of Military Affairs,2025-11-06T15:30:00Z,2025-11-06T15:30:00Z,No
['GEM/2025/B/6836793'],Coaxial Bain Circuit (V2),[100],Education Department Chandigarh,2025-11-06T15:40:38Z,2025-11-06T15:40:38Z,No
['GEM/2025/B/6862059'],Teeth set,[500],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-11-06T16:20:05Z,2025-11-06T16:20:05Z,No
['GEM/2025/B/6833704'],"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - DEFENCE INSTALLATI",[1],Ministry of Defence Department of Military Affairs,2025-11-07T08:04:43Z,2025-11-07T08:04:43Z,No
['GEM/2025/B/6796002'],"Tracksuit,Light Weight Running Shoes (V2) (MHA),socks,Sports and Gym Kit Bag,T - Shirt (V2),Shorts ",[150],Ministry of Defence Department of Military Affairs,2025-11-07T09:04:11Z,2025-11-07T09:04:11Z,No
['GEM/2025/B/6801380'],Budesonide Respirator Solution for use in Nebulizer,[61000],Education Department Chandigarh,2025-10-17T10:54:50Z,2025-10-17T10:54:50Z,No
['GEM/2025/B/6690469'],"Advanced ICU Ventilator with Intellivent technology Buyback,Adult breathing circuit disposable with",[745],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-16T15:23:26Z,2025-10-16T15:23:26Z,No
['GEM/2025/B/6632874'],"Disposable Tracheostomy Tube (V2),Disposable Tracheostomy Tube (V2),Disposable Tracheostomy Tube (V",[15150],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-11T10:52:31Z,2025-10-11T10:52:31Z,No
['GEM/2025/B/6617896'],Smooth Bore Circuits - Anesthesia Breathing Circuits (V2),[6000],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-11T10:48:35Z,2025-10-11T10:48:35Z,No
['GEM/2025/B/6863742'],Amitriptyline Tablets (V2),[70600],Education Department Chandigarh,2025-11-07T10:11:25Z,2025-11-07T10:11:25Z,No
['GEM/2025/B/6825204'],"Manpower Outsourcing Services - Minimum wage - Skilled; High School; Admin,Manpower Outsourcing Ser",[63],Education Department Chandigarh,2025-10-27T13:29:17Z,2025-10-27T13:29:17Z,No
['GEM/2025/B/6814459'],Customized AMC/CMC for Pre-owned Products - 30 KVA UPS; Make Vertiv Libert Model HIPULSE U; Compreh,[1],Ministry of Mines NA,2025-11-07T11:28:40Z,2025-11-07T11:28:40Z,No
['GEM/2025/B/6814284'],Customized AMC/CMC for Pre-owned Products - Water Purification system Model Direct Ultra TUVF10 ser,[1],Ministry of Mines NA,2025-11-07T12:00:59Z,2025-11-07T12:00:59Z,No
['GEM/2025/B/6860494'],Portable Ultrasound Machine (V2),[2],Education Department Chandigarh,2025-11-07T11:47:28Z,2025-11-07T11:47:28Z,No
['GEM/2025/B/6797612'],POWER SUPPLY CABLE,[4],Ministry of Defence Department of Military Affairs,2025-10-25T09:12:26Z,2025-10-25T09:12:26Z,No
['GEM/2025/B/6689229'],Custom Bid for Services - GIS based mechanized and Manual Sweeping,[1],"Municipal Corporation, Chandigarh",2025-09-29T13:33:00Z,2025-09-29T13:33:00Z,No
['GEM/2025/B/6832841'],Nebulizer Mask,[7000],Education Department Chandigarh,2025-11-07T15:35:35Z,2025-11-07T15:35:35Z,No
['GEM/2025/B/6829780'],Sterile Hypodermic Syringe (V3),[600000],Education Department Chandigarh,2025-11-07T15:33:22Z,2025-11-07T15:33:22Z,No
['GEM/2025/B/6827146'],Suction Catheters (V2),[20000],Education Department Chandigarh,2025-11-07T15:31:14Z,2025-11-07T15:31:14Z,No
['GEM/2025/B/6826176'],Portland - Pozzolana Cement (Fly Ash Based) for Bulk Buying as per IS 1489 (Part 1),[55],Education Department Chandigarh,2025-10-27T10:44:35Z,2025-10-27T10:44:35Z,No
['GEM/2025/B/6797612'],POWER SUPPLY CABLE,[4],Ministry of Defence Department of Military Affairs,2025-10-25T09:12:26Z,2025-10-25T09:12:26Z,No
['GEM/2025/B/6689229'],Custom Bid for Services - GIS based mechanized and Manual Sweeping,[1],"Municipal Corporation, Chandigarh",2025-09-29T13:33:00Z,2025-09-29T13:33:00Z,No
['GEM/2025/B/6860494'],Portable Ultrasound Machine (V2),[2],Education Department Chandigarh,2025-11-07T11:47:28Z,2025-11-07T11:47:28Z,No
['GEM/2025/B/6814284'],Customized AMC/CMC for Pre-owned Products - Water Purification system Model Direct Ultra TUVF10 ser,[1],Ministry of Mines NA,2025-11-07T12:00:59Z,2025-11-07T12:00:59Z,No
['GEM/2025/B/6864813'],Repair and Overhauling Service - Dimensioning and Weighing Systems  (Volumetric weighing machine); ,[1],Ministry of Defence Department of Military Affairs,2025-11-07T14:12:39Z,2025-11-07T14:12:39Z,No
['GEM/2025/B/6820776'],"Motor Insurance Service - 4 Wheeler; Above 2500 CC,Motor Insurance Service - 4 Wheeler; Above 2500 ",[3],"Transport Department, Chandigarh",2025-11-07T14:05:00Z,2025-11-07T14:05:00Z,No
['GEM/2025/B/6698984'],data wall display,[1],Ministry of Defence Department of Military Affairs,2025-10-15T12:07:59Z,2025-10-15T12:07:59Z,No
['GEM/2025/B/6865579'],Manpower Outsourcing Services - Fixed Remuneration - Admin; Administrative Operator or Office Assis,[7],Health Department Chandigarh,2025-11-07T13:59:35Z,2025-11-07T13:59:35Z,No
['GEM/2025/B/6832841'],Nebulizer Mask,[7000],Education Department Chandigarh,2025-11-07T15:35:35Z,2025-11-07T15:35:35Z,No
['GEM/2025/B/6829780'],Sterile Hypodermic Syringe (V3),[600000],Education Department Chandigarh,2025-11-07T15:33:22Z,2025-11-07T15:33:22Z,No
['GEM/2025/B/6830202'],clinical  cabinets,[270],Education Department Chandigarh,2025-11-07T14:24:49Z,2025-11-07T14:24:49Z,No
['GEM/2025/B/6829934'],Shirting Cloth,[10000],Education Department Chandigarh,2025-11-07T14:19:58Z,2025-11-07T14:19:58Z,No
['GEM/2025/B/6827251'],Paper-based Printing Services - Printing with Material; Book/Booklet; Offset,[8000],Education Department Chandigarh,2025-11-07T14:31:42Z,2025-11-07T14:31:42Z,No
['GEM/2025/B/6815780'],Hand held XRF,[1],Ministry of Mines NA,2025-11-07T14:34:58Z,2025-11-07T14:34:58Z,No
['GEM/2024/B/5284871'],"Multipara Monitor for PSW,ECG connection cord,ECG Cable lead,SPO2 connection cord,SPO2 sensor Pedia",[1305],Ministry of Health and Family Welfare Department of Health and Family Welfare,2024-08-21T11:09:50Z,2024-08-21T11:09:50Z,No
['GEM/2025/B/6832545'],Sutures (V3),[6000],Education Department Chandigarh,2025-11-07T15:28:22Z,2025-11-07T15:28:22Z,No
['GEM/2025/B/6820106'],Manpower Outsourcing Services - Fixed Remuneration - Others; Plumber; 10 pass with ITI Certificate ,[12],Engineering Department Chandigarh,2025-10-24T12:36:26Z,2025-10-24T12:36:26Z,No
['GEM/2025/B/6832841'],Nebulizer Mask,[7000],Education Department Chandigarh,2025-11-07T15:35:35Z,2025-11-07T15:35:35Z,No
['GEM/2025/B/6829780'],Sterile Hypodermic Syringe (V3),[600000],Education Department Chandigarh,2025-11-07T15:33:22Z,2025-11-07T15:33:22Z,No
['GEM/2025/B/6827146'],Suction Catheters (V2),[20000],Education Department Chandigarh,2025-11-07T15:31:14Z,2025-11-07T15:31:14Z,No
['GEM/2025/B/6826176'],Portland - Pozzolana Cement (Fly Ash Based) for Bulk Buying as per IS 1489 (Part 1),[55],Education Department Chandigarh,2025-10-27T10:44:35Z,2025-10-27T10:44:35Z,No
['GEM/2025/B/6799477'],Laboratory Refrigerator (V2),[1],Education Department Chandigarh,2025-10-28T10:21:52Z,2025-10-28T10:21:52Z,No
['GEM/2025/B/6769992'],Software Support Services 2.0 - RENEWAL OF SUBSCRIPTION AND LICENSE OF EXISTING CUSTOM DESIGNED CMS,[1],Ministry of Defence Department of Military Affairs,2025-11-07T15:30:47Z,2025-11-07T15:30:47Z,No
['GEM/2025/B/6705028'],Hysteroscopic Set with Accessories,[1],Education Department Chandigarh,2025-11-07T16:27:41Z,2025-11-07T16:27:41Z,No
['GEM/2025/B/6866817'],Firewall - NGFW,[1],Ministry of Science and Technology Department of Scientific and Industrial Research (DSIR),2025-11-07T16:42:47Z,2025-11-07T16:42:47Z,No
['GEM/2025/B/6864118'],"External Force balance,Wind tunnel turn table,NA,Not applicable,Not required",[5],Education Department Chandigarh,2025-11-07T16:42:29Z,2025-11-07T16:42:29Z,No
['GEM/2025/B/6838270'],Sutures (V3),[18000],Education Department Chandigarh,2025-11-07T16:41:08Z,2025-11-07T16:41:08Z,No
['GEM/2025/B/6832392'],Sutures (V3),[4800],Education Department Chandigarh,2025-11-07T16:43:59Z,2025-11-07T16:43:59Z,No
['GEM/2025/B/6832205'],Urine Collection Bag (V2),[40000],Education Department Chandigarh,2025-11-07T16:31:04Z,2025-11-07T16:31:04Z,No
['GEM/2025/B/6685461'],Portable Suction Machine (V2),[30],Education Department Chandigarh,2025-11-07T16:35:09Z,2025-11-07T16:35:09Z,No
['GEM/2025/B/6838067'],Waste Container (V3),[100],Education Department Chandigarh,2025-11-07T16:46:02Z,2025-11-07T16:46:02Z,No
['GEM/2025/B/6838030'],scouring pads,[5000],Education Department Chandigarh,2025-11-07T16:49:49Z,2025-11-07T16:49:49Z,No
['GEM/2025/B/6834216'],Paper-based Printing Services - Printing with Material; Book/Booklet; Offset,[350],Education Department Chandigarh,2025-11-07T16:52:03Z,2025-11-07T16:52:03Z,No
['GEM/2025/B/6833865'],"Convection Heaters - Room Heater, Blower",[50],Education Department Chandigarh,2025-11-07T16:47:53Z,2025-11-07T16:47:53Z,No
['GEM/2025/B/6832654'],Spinal Needle (V2),[2500],Education Department Chandigarh,2025-11-07T16:58:28Z,2025-11-07T16:58:28Z,No
['GEM/2025/B/6832340'],ECG Electrodes (V2),[150000],Education Department Chandigarh,2025-11-07T16:53:42Z,2025-11-07T16:53:42Z,No
['GEM/2025/B/6832159'],Detachable Surgical Blades (Bard Parker Type),[80000],Education Department Chandigarh,2025-11-07T16:56:33Z,2025-11-07T16:56:33Z,No
['GEM/2025/B/6838205'],Medical Caps,[800000],Education Department Chandigarh,2025-11-07T17:05:48Z,2025-11-07T17:05:48Z,No
['GEM/2025/B/6836022'],foot step for hospitals,[50],Education Department Chandigarh,2025-11-07T17:01:02Z,2025-11-07T17:01:02Z,No
['GEM/2025/B/6685333'],Scrubber Dryer Floor Cleaning Machine (V2),[3],Education Department Chandigarh,2025-11-07T17:03:22Z,2025-11-07T17:03:22Z,No
['GEM/2025/B/6641406'],Ration Kit,[62680],Ministry of Women and Child Development NA,2025-10-24T17:37:59Z,2025-10-24T17:37:59Z,No
['GEM/2025/B/6820279'],"Ayurvedic Classical Medicines - Rasa,Ayurvedic Classical Medicines - Rasa,Ayurvedic Classical Medic",[77882],Ministry of AYUSH Directorate of AYUSH Chandigarh Administration,2025-11-07T17:20:16Z,2025-11-07T17:20:16Z,No
['GEM/2025/B/6742465'],Vegetables,[53762],Ministry of Women and Child Development NA,2025-10-31T11:38:17Z,2025-10-31T11:38:17Z,No
['GEM/2025/B/6817380'],SPECTROPHOTOMETER,[1],Education Department Chandigarh,2025-10-27T11:07:52Z,2025-10-27T11:07:52Z,No
