Bid No,Items,Quantity,Department Name And Address,Start Date,End Date,RA available
GEM/2025/B/6841375,"Table Dinning,Locker Metal,Chair PVC,PVC Chair,Dinning Table",300,Ministry of Defence Department of Military Affairs,2025-10-31 09:46:40Z,2025-10-31 09:46:40Z,No
GEM/2025/B/6771686,"Non - Modular Piano Type Domestic Electrical Switches as per IS 3854,Non - Modular Piano Type Domes",12110,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-30 16:30:37Z,2025-10-30 16:30:37Z,No
GEM/2025/B/6815580,Planetary ball mill and its accessories,1,Ministry of Defence Department of Defence Research & Development,2025-10-30 16:34:15Z,2025-10-30 16:34:15Z,No
GEM/2025/B/6824902,Alumino - Ferric (V2) Conforming to IS 299,96000,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-30 17:24:22Z,2025-10-30 17:24:22Z,No
GEM/2025/B/6774295,AMC for cleaning Drainage Nallah at slit debris of Gutter at CGDHQ-6 premises for a period of one y,1,Ministry of Defence Department of Defence,2025-10-30 17:15:04Z,2025-10-30 17:15:04Z,No
GEM/2025/B/6817136,"Metallic & Non Metallic Raw Materials for model, appendage",1,Ministry of Defence Department of Defence Research & Development,2025-10-30 15:44:04Z,2025-10-30 15:44:04Z,No
GEM/2025/B/6840243,"Please refer the detailed description of line Item No 10,Please refer the detailed description of l",579,Ministry of Petroleum and Natural Gas NA,2025-10-30 15:48:03Z,2025-10-30 15:48:03Z,No
GEM/2025/B/6835413,"Manpower Outsourcing Services - Minimum wage - Skilled; Graduate; Admin,Security Manpower Service (",14,Ministry of Finance Department of Revenue,2025-10-30 15:46:51Z,2025-10-30 15:46:51Z,No
GEM/2025/B/6791429,"Strong Acid Cation (SAC) Resin,Strong Base Anion (SBA) Resin",43000,Ministry of Petroleum and Natural Gas NA,2025-10-15 11:54:14Z,2025-10-15 11:54:14Z,No
GEM/2025/B/6848825,"Pilot Gas (COG) Flow control Valve,COMMISSIONING SPARES",4,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-02 15:31:31Z,2025-11-02 15:31:31Z,No
GEM/2025/B/6797382,End Point Protection Software / Appliances (V3),142,Ministry of Defence Department of Military Affairs,2025-11-03 16:31:46Z,2025-11-03 16:31:46Z,No
GEM/2025/B/6850356,"Hiring of Third-Party Inspection Agency - Minerals, Ores, Coal & Coke, Coking Coal as per Tender Do",4,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-03 15:48:59Z,2025-11-03 15:48:59Z,No
GEM/2025/B/6849195,"OIL FILTER ELMNT, CCN 17243676 E, 53456062,FILTER OIL, 30472161, INGRSLL-RND, CMPRSR",12,Ministry of Petroleum and Natural Gas NA,2025-11-03 15:58:12Z,2025-11-03 15:58:12Z,No
GEM/2025/B/6846759,CHROMITE SAND FOR SPECIAL CASTINGS OF FOUNDRY,5,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-01 14:54:46Z,2025-11-01 14:54:46Z,No
GEM/2025/B/6847543,Supply of Disc Pack Set,4,Ministry of Petroleum and Natural Gas NA,2025-11-01 15:19:05Z,2025-11-01 15:19:05Z,No
GEM/2025/B/6847657,Custom Bid for Services - SUPERVISION SERVICES FOR INSTALLATION AND COMMISSIONING OF DISSOLVED AIR ,1,Ministry of Petroleum and Natural Gas NA,2025-11-01 15:43:23Z,2025-11-01 15:43:23Z,No
GEM/2025/B/6805788,"Polyester Webbing Slings,Polyester Webbing Slings,Polyester Webbing Slings",56,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-04 15:17:44Z,2025-11-04 15:17:44Z,No
GEM/2025/B/6859095,XLPE Cable for Working Voltages up to and Including 1.1 KV as per IS 7098 (Part 1),3500,Ministry of Railways Indian Railways,2025-11-05 20:12:20Z,2025-11-05 20:12:20Z,No
GEM/2025/B/6859103,XLPE Cable for Working Voltages up to and Including 1.1 KV as per IS 7098 (Part 1),1200,Ministry of Railways Indian Railways,2025-11-05 20:19:20Z,2025-11-05 20:19:20Z,No
GEM/2025/B/6859109,XLPE Cable for Working Voltages up to and Including 1.1 KV as per IS 7098 (Part 1),1500,Ministry of Railways Indian Railways,2025-11-05 20:30:28Z,2025-11-05 20:30:28Z,No
GEM/2025/B/6859121,XLPE Cable for Working Voltages up to and Including 1.1 KV as per IS 7098 (Part 1),700,Ministry of Railways Indian Railways,2025-11-05 20:48:50Z,2025-11-05 20:48:50Z,No
GEM/2025/B/6859107,"VZ7500999046_4inch_C150_FL_HW_A216GRWCB_GLOBE VALVE_1,VZ7500999046_4inch_C150_FL_HW_A216GRWCB_GLOBE",330,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-05 20:49:07Z,2025-11-05 20:49:07Z,No
GEM/2025/B/6857335,ULTRASONIC FLAW DETECTOR,1,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-05 16:29:37Z,2025-11-05 16:29:37Z,No
GEM/2025/B/6857334,AIR COMPRESSOR FOR PRESSURE DROP FACILIT,1,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-05 16:45:38Z,2025-11-05 16:45:38Z,No
GEM/2025/B/6786362,"VZ9700001644_GAS DETECTORS ALONG WITH ACCESSORIES,VZ9700001652_BEACON ALONG WITH ACCESSORIES,VZ9700",27,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-10-14 09:31:06Z,2025-10-14 09:31:06Z,No
GEM/2025/B/6855167,"KIT, FLUID END, D15K52GHFEH, PMP, WNR PMP,KIT, DPHRGM, D15D52GXXXX, PMP, W NR PMP,KIT, VLV, D15V52G",4,Ministry of Petroleum and Natural Gas NA,2025-11-05 10:50:52Z,2025-11-05 10:50:52Z,No
GEM/2025/B/6836475,"2 CORE METAL SHIELD CABLES,4 CORE METAL SHIELD CABLE",8000,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-01 11:37:48Z,2025-11-01 11:37:48Z,No
GEM/2025/B/6812383,"PVC INSULATED ALUMINIUM AR CABLE 3 1/2 C X 95,PVC INSULATED ALUMINIUM AR CABLE 3 1/2C X 120sq. mm,P",7500,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-01 11:47:45Z,2025-11-01 11:47:45Z,No
GEM/2025/B/6659331,LED BASED BUNK LIGHT (FLUSH MOUNTED),165,Ministry of Defence Department of Military Affairs,2025-10-31 22:04:54Z,2025-10-31 22:04:54Z,No
GEM/2025/B/6658270,DDuU Repeater,3,Ministry of Defence Department of Military Affairs,2025-10-04 14:41:45Z,2025-10-04 14:41:45Z,No
GEM/2025/B/6818743,Rubber Bellow for Reduction Gear Lub Oil System,20,Ministry of Defence Department of Defence,2025-11-01 08:49:46Z,2025-11-01 08:49:46Z,No
GEM/2025/B/6723510,Custom Bid for Services - REPAIR OF UPS POWER MODULE AND RUGGEDIZED DC UPS POWER UNIT,1,Ministry of Defence Department of Military Affairs,2025-11-01 09:22:50Z,2025-11-01 09:22:50Z,No
GEM/2025/B/6804869,RICE HUSK,1000,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-22 10:10:07Z,2025-10-22 10:10:07Z,No
GEM/2025/B/6850083,Monthly Basis Cab & Taxi Hiring Services - Premium SUV; 2000 km x 320 hours; Local 24*7,1,Ministry of Finance Department of Revenue,2025-11-03 12:54:21Z,2025-11-03 12:54:21Z,No
GEM/2025/B/6767282,Custom Bid for Services - Engineering services for Upgradation,1,Ministry of Petroleum and Natural Gas NA,2025-10-11 14:35:23Z,2025-10-11 14:35:23Z,No
GEM/2025/B/6850990,"VZ9700000206_FLAME SCANNER WITH ACCESSSORIES_Unit1,VZ9700000206_FLAME SCANNER WITH ACCESSSORIES_Uni",51,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-03 15:00:56Z,2025-11-03 15:00:56Z,No
GEM/2025/B/6784103,"RIP PROOF TAG, STRAP MC, PD-LMMM-01172",5691000,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-21 14:29:15Z,2025-10-21 14:29:15Z,No
GEM/2025/B/6821157,"Spring Support -01,Spring Support -02,Spring Support -03,Spring Support -04,Spring Support -05,Spri",8,Ministry of Petroleum and Natural Gas NA,2025-10-29 14:00:42Z,2025-10-29 14:00:42Z,No
GEM/2025/B/6834613,Monthly Basis Cab & Taxi Hiring Services - SUV; 1500 km x 320 hours; Local,1,PMO Department of Atomic Energy,2025-10-29 12:36:58Z,2025-10-29 12:36:58Z,No
GEM/2025/B/6820846,PROCUREMENT OF DAVIS VP2 CABLED ISS-6322C SENSOR SUIT OF AUTOMATIC WEATHER STATION FOR SSS(V),1,Ministry of Defence Department of Military Affairs,2025-10-29 15:12:53Z,2025-10-29 15:12:53Z,No
GEM/2025/B/6714343,"Manpower Outsourcing Services - Minimum wage - Skilled; Graduate; Admin,Manpower Outsourcing Servic",9,Ministry of Defence Department of Military Affairs,2025-10-29 15:05:39Z,2025-10-29 15:05:39Z,No
GEM/2025/B/6631392,"Cleaning, Sanitation and Disinfection Service - Outcome Based - Office/Commercial/Institutions/Resi",60018,Ministry of Defence Department of Military Affairs,2025-10-29 15:17:17Z,2025-10-29 15:17:17Z,No
GEM/2025/B/6811494,"WIRE ROPE, Steel, UNGALV, 8X31WS, 32mm(LHO),WIRE ROPE, Steel, UNGALV, 8X31WS, 32mm(RHO)",6120,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-29 15:17:22Z,2025-10-29 15:17:22Z,No
GEM/2025/B/6721105,"Manpower Outsourcing Services - Fixed Remuneration - Healthcare; ENDODONTIST; BDS MDS ENDODONTICS,M",2,Ministry of Defence Department of Military Affairs,2025-11-03 10:11:18Z,2025-11-03 10:11:18Z,No
GEM/2025/B/6718910,Custom Bid for Services - CAMC OF UPPER AIR SOUNDING SYSTEM FITTED ONBOARD ENC SHIPS,1,Ministry of Defence Department of Military Affairs,2025-11-03 10:13:13Z,2025-11-03 10:13:13Z,No
GEM/2025/B/6818941,Plastic fire Clay,400,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-03 10:05:32Z,2025-11-03 10:05:32Z,No
GEM/2025/B/6847626,"CARBON BRUSH BRASS HOLDER LARGE (Details as per buyer specification document),CARBON BRUSH BRASS HO",134,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-01 15:45:25Z,2025-11-01 15:45:25Z,No
GEM/2025/B/6829824,"DRV, SPEED, VFD MODULE, 3 PH, 415V, 315 KW HD",2,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-01 16:22:30Z,2025-11-01 16:22:30Z,No
GEM/2025/B/6780825,"VZ9700001067_BMS PLC SYSTEM along with accessories_Unit1,VZ9700001067_BMS PLC SYSTEM along with acc",6,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-10-11 18:19:40Z,2025-10-11 18:19:40Z,No
GEM/2025/B/6813013,"Drone or Unmanned Aerial Vehicle with Customized Payload (Defence Forces - Navy, Army and Air Force",1,Ministry of Defence Department of Military Affairs,2025-11-03 11:23:11Z,2025-11-03 11:23:11Z,No
GEM/2025/B/6812942,"SPRING TYPE DIE, HELICAL COMPRESSION MATERIAL 51CrV4 MATERIAL SPEC AS PER DRG 10275178,helical spri",218,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-03 11:22:33Z,2025-11-03 11:22:33Z,No
GEM/2025/B/6849420,"PROCUREMENT AND INSTALLATION OF SS VERTICIAL 628LTR CAPACITY DOUBLE DOOR CHILLER, INS SATAVAHANA",2,Ministry of Defence Department of Military Affairs,2025-11-03 10:37:18Z,2025-11-03 10:37:18Z,No
GEM/2025/B/6830898,"METALLIC SIGNAGE BOARD"" SUBMARINE SCHOOL TRAINING UNTO PERFECTION""",1,Ministry of Defence Department of Military Affairs,2025-11-03 10:57:22Z,2025-11-03 10:57:22Z,No
GEM/2025/B/6830862,AUGMENTATION AND SETTING UP OF INCIDENT AND SAFETY ANALYSIS (ISAC) CELL OF SUBMARINE SCHOOL AS PER ,1,Ministry of Defence Department of Military Affairs,2025-11-03 10:56:41Z,2025-11-03 10:56:41Z,No
GEM/2025/B/6828399,Supply of Gas Detectors IR Type complete set for HPCL Vizag Project,1,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-10-27 16:16:46Z,2025-10-27 16:16:46Z,No
GEM/2025/B/6842918,"152307200001,152399200048,152307200003,150101201397,152307500003,152307500002",92,Ministry of Petroleum and Natural Gas NA,2025-11-03 11:02:04Z,2025-11-03 11:02:04Z,No
GEM/2025/B/6837979,"MAKING AND INSTALLATION OF INDOOR FIRE STAND, MATERIAL: MS",10,Ministry of Defence Department of Military Affairs,2025-11-03 11:10:48Z,2025-11-03 11:10:48Z,No
GEM/2025/B/6830034,REGUTTING AND DEGUTTING OF 07 IN NUMBER COMPACTORS FROM P31 BUILDING TO P32 BUILDING AS PER FOLLOWI,1,Ministry of Defence Department of Military Affairs,2025-11-03 11:06:26Z,2025-11-03 11:06:26Z,No
GEM/2025/B/6846347,"Differential Pressure Gauge Patt. No. EM3312B-WB-117-01-EST-529-04,Differential Pressure Gauge Patt",4,Ministry of Defence Department of Defence,2025-11-02 22:14:02Z,2025-11-02 22:14:02Z,No
GEM/2025/B/6848775,"VZ9700001830_3PHASE FLAME PROOF WELDING RECEPTACLES,VZ9700001849_3PIN 240V_15A CONVENIENCE SOCKETS,",47,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-02 14:02:08Z,2025-11-02 14:02:08Z,No
GEM/2025/B/6836120,"LED Batten,LED Batten,LED Tube Light (Retrofit Type),LED Luminaire (Recessed Luminaire) (V3) Confor",5300,Ministry of Petroleum and Natural Gas NA,2025-10-29 16:24:58Z,2025-10-29 16:24:58Z,No
GEM/2025/B/6828679,Custom Bid for Services - Providing the Services of Computer Operators,1,Ministry of Housing & Urban Affairs (MoHUA) Central Public Works Department,2025-10-27 16:59:21Z,2025-10-27 16:59:21Z,No
GEM/2025/B/6828560,"Un Ruled Registers White 3QR 1 by 2 FC,Ruled Register 3QR 1 by 2 FC,File Covers General with Eyelet",20935,"Ministry of Ports, Shipping and Waterways NA",2025-10-27 18:03:44Z,2025-10-27 18:03:44Z,No
GEM/2025/B/6782735,"MOT, SQIM, 415 V± 6% , 180ML, 6P, 15kW,MOT, SCI, 415 V± 6% , 225SM, 4P, 30kW",7,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27 11:27:23Z,2025-10-27 11:27:23Z,No
GEM/2025/B/6782728,2.5 kw vfd MOTOR,44,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27 11:04:42Z,2025-10-27 11:04:42Z,No
GEM/2025/B/6782719,"MOT, SCIM, 415 V, 315L, 2P, 180KW,MOT, SQIM, 415V, 100 L, 4P, 2.2KW,MOT, SCI, 415VAC, 180L, 6P, 930",4,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27 10:44:34Z,2025-10-27 10:44:34Z,No
GEM/2025/B/6782679,"7.5 KW, 132M, 4P, SCIM,15KW, 160L, 4P SCI MOTOR,90KW, VF280M04, 4P SCI MOTOR",8,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27 11:19:58Z,2025-10-27 11:19:58Z,No
GEM/2025/B/6782565,"CBL, UAR, 1100V, CU, SI RBR, 1 C, 185MM²",300,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27 15:09:08Z,2025-10-27 15:09:08Z,No
GEM/2025/B/6782531,"2114727; ENCODER, 10-30Vdc, 12 VDC, HTL, 1024 PPR",18,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27 12:25:20Z,2025-10-27 12:25:20Z,No
GEM/2025/B/6760596,"Manpower Outsourcing Services - Minimum wage - Semi-skilled; ITI; Others,Manpower Outsourcing Servi",12,Ministry of Defence Department of Military Affairs,2025-10-27 14:44:02Z,2025-10-27 14:44:02Z,No
GEM/2025/B/6822980,CLIPS FOR ATTACHING TAGS,4100000,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-31 10:41:02Z,2025-10-31 10:41:02Z,No
GEM/2025/B/6716582,"SPR, DISC, 50 CRV 4, DIN 2093, 25.4X50X3MM,SPR, DISC, 50 CR V4, 20.4X40X2MM",340,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-31 10:31:42Z,2025-10-31 10:31:42Z,No
GEM/2025/B/6842751,"Multifunction Machine MFM (V2),Layer 2 Access Switch (V2)",4,Ministry of Defence Department of Military Affairs,2025-10-31 11:07:36Z,2025-10-31 11:07:36Z,No
GEM/2025/B/6840022,Indigenous Manageable Layer 2 Networking Switches 24 Port,1,Ministry of Defence Department of Military Affairs,2025-10-31 11:12:16Z,2025-10-31 11:12:16Z,No
GEM/2025/B/6843380,Custom Bid for Services - OVERHAULING WORKS IN OFFSITE AREA DURING THE OVERHAUL WORKS IN COOLING TO,1,Ministry of Power NA,2025-10-31 15:22:57Z,2025-10-31 15:22:57Z,No
GEM/2025/B/6807981,Repair and Overhauling Service - RRC FOR SOUND POWER TELEPHONE (SPT) FITTED ONBOARD ENC SHIPS; RRC ,1,Ministry of Defence Department of Military Affairs,2025-10-31 15:18:17Z,2025-10-31 15:18:17Z,No
GEM/2025/B/6844364,"1 - 156050250000 - Pipe IS 1239 60.8 X 4.5 - as per unpriced bid,2 - 159382040000 - ERW PIPE DIA 50",2796,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-10-31 15:34:45Z,2025-10-31 15:34:45Z,No
GEM/2025/B/6836841,"Custom Bid for Services - AR Scanning & RVI,Custom Bid for Services - Mob Demob Charges per visit,C",3,Ministry of Petroleum and Natural Gas NA,2025-10-31 16:41:02Z,2025-10-31 16:41:02Z,No
GEM/2025/B/6698826,"XL68009,XL91054,DE4413030100,DE4 4413050300,DE443100,DE 4431 50,XL94003 XL94002,DD901777 5,DE 4635 ",35,Ministry of Defence Department of Military Affairs,2025-10-14 11:42:59Z,2025-10-14 11:42:59Z,No
GEM/2025/B/6845186,"Heating Coils (Make-Kanthal),Heating Element Holder Alumina Tube,Ceramic Grooved brick for Furnace",26,PMO Department of Atomic Energy,2025-10-31 17:26:11Z,2025-10-31 17:26:11Z,No
GEM/2025/B/6843693,All in One PC (V2),3,"Ministry of Ports, Shipping and Waterways NA",2025-10-31 13:30:18Z,2025-10-31 13:30:18Z,No
GEM/2025/B/6824758,WOODEN COIR BRUSH,19500,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-31 12:24:08Z,2025-10-31 12:24:08Z,No
GEM/2025/B/6785309,Shaft as per Drawing,1,Ministry of Petroleum and Natural Gas INDIAN OIL CORPORATION LIMITED,2025-10-14 10:51:16Z,2025-10-14 10:51:16Z,No
GEM/2025/B/6846677,5.5KW PERMANENT MAGNET SYNCHRONOUS MOTOR,2,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-05 14:56:22Z,2025-11-05 14:56:22Z,No
GEM/2025/B/6850937,3.7KW VFD MOTOR,10,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-05 15:04:42Z,2025-11-05 15:04:42Z,No
GEM/2025/B/6846674,"1 MOT, SCIM, 415 V AC, 100L, 4P, 2.2KW,2 MOT, SCIM, 112M, 4P, 3.7kW,3 MOT, SQIM, 415Vac, 180ML, 4P,",11,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-05 15:12:56Z,2025-11-05 15:12:56Z,No
GEM/2025/B/6850929,"55 KW SLIP RING INDUCTION MOTOR,15KW, 8P SLIP RING INDUCTION MOTOR,15KW, 6P SLIP RING INDUCTION MOT",4,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-05 15:21:39Z,2025-11-05 15:21:39Z,No
GEM/2025/B/6764741,"TYRE, 1C&1E, PD-LMMM-1042 REV-6, FART",60,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-15 10:49:11Z,2025-10-15 10:49:11Z,No
GEM/2025/B/6849097,LEVEL CONTROL PCB (W/O TIMER),47,Ministry of Defence Department of Defence,2025-11-05 15:44:08Z,2025-11-05 15:44:08Z,No
GEM/2025/B/6846666,"MOT SQIM 415 V AC 90 L 6 P 1.5KW 2155703,MOT SQIM 415 V AC 90 L 8P 1.5KW 2172641,MOT SQIM 415 V AC ",37,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-05 15:30:44Z,2025-11-05 15:30:44Z,No
GEM/2025/B/6764823,Spool Winding Machine,1,Ministry of Defence Department of Defence Production,2025-10-15 14:26:36Z,2025-10-15 14:26:36Z,No
GEM/2025/B/6858013,"250MM HDPE PE 100 10BAR RATED PIPES,200MM HDPE PE 100 10BAR RATED PIPES,160MM HDPE PE 100 10BAR RAT",14563,Ministry of Petroleum and Natural Gas NA,2025-11-05 12:37:45Z,2025-11-05 12:37:45Z,No
GEM/2025/B/6858061,"International Logistics Service- Container based - Export; CIF | Cost, Insurance and Freight; Refer",1,Ministry of Mines Materials,2025-11-05 13:12:24Z,2025-11-05 13:12:24Z,No
GEM/2025/B/6846081,"PLATE PACK INCLUDING BOLTINGS,PLATE PACK INCLUDING BOLTINGS,N-STADARAD HUB-SHAFT DIA: 65 MM-DRIVE,N",6,Ministry of Petroleum and Natural Gas NA,2025-11-01 10:51:14Z,2025-11-01 10:51:14Z,No
GEM/2025/B/6834685,"MOT, SQIM, 415 VAC, 132SM, 4P, 7.5KW,MOT, SQIM, 415 V, 400 ML, 6P, 250 KW,MOT, SCI, 415V, 80, 6P, 9",58,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-01 10:49:56Z,2025-11-01 10:49:56Z,No
GEM/2025/B/6838745,Tool bag,150,Ministry of Railways Indian Railways,2025-11-01 11:00:55Z,2025-11-01 11:00:55Z,No
GEM/2025/B/6704165,Surgical Operating ENT Microscope,1,Ministry of Railways Indian Railways,2025-11-01 11:06:35Z,2025-11-01 11:06:35Z,No
GEM/2025/B/6828833,Radar Speed Display Board (V2),2,Ministry of Defence Department of Military Affairs,2025-11-01 11:20:37Z,2025-11-01 11:20:37Z,No
GEM/2025/B/6851511,"Split Air Conditioner Including Green AC, Wall Mount Type (V2)",12,Ministry of Finance Department of Financial Services,2025-11-04 10:39:44Z,2025-11-04 10:39:44Z,No
GEM/2025/B/6748315,Custom Bid for Services - Maintenance of Porta Cabins,1,Ministry of Defence Department of Military Affairs,2025-11-04 10:47:36Z,2025-11-04 10:47:36Z,No
GEM/2025/B/6607499,"Pressure Gauge, SEAL DIAPH, 100MM, BO, 1/2IN, 0-40BAR",30,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-09-01 15:23:37Z,2025-09-01 15:23:37Z,No
GEM/2025/B/6851792,"Super M 1000H ME Grade Fenders of 1.50 M long,Fenders of Super M 1000H ME Grade of 1.50M long,M 100",48,"Ministry of Ports, Shipping and Waterways NA",2025-11-04 12:17:55Z,2025-11-04 12:17:55Z,No
GEM/2025/B/6844468,Monthly Basis Cab & Taxi Hiring Services - Premium SUV; 2000 km x 320 hours; Local 24*7,1,Ministry of Finance Department of Revenue,2025-11-04 12:26:27Z,2025-11-04 12:26:27Z,No
GEM/2025/B/6860678,PVC Insulated Cables for Submersible Pumps - as per IS 694,440,Ministry of Railways Indian Railways,2025-11-06 12:43:53Z,2025-11-06 12:43:53Z,No
GEM/2025/B/6819685,BRANDING COPPER ELECTRODES/TOOLS,584,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-06 12:45:31Z,2025-11-06 12:45:31Z,No
GEM/2025/B/6860304,Custom Bid for Services - Structural Steel works,1,Ministry of Petroleum and Natural Gas NA,2025-11-06 12:08:23Z,2025-11-06 12:08:23Z,No
GEM/2025/B/6823668,"DIGITAL BTE PROGRAMMBALE HEARING AID VESUVIO XTM XP P4 (SIGNIA),DIGITAL BTE PROGRAMMABLE HEARING AI",76,Ministry of Defence Department of Military Affairs,2025-11-01 13:04:09Z,2025-11-01 13:04:09Z,No
GEM/2025/B/6723540,"Manpower Outsourcing Services - Minimum wage - Highly-Skilled; Graduate; Admin,Manpower Outsourcing",5,Ministry of Railways Railways Public Sector Undertakings,2025-09-27 12:34:48Z,2025-09-27 12:34:48Z,No
GEM/2025/B/6846713,"25 mm dia EN25 Solid Rod,40 mm dia EN31 Solid Rod",122,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-01 14:05:04Z,2025-11-01 14:05:04Z,No
GEM/2025/B/6682223,4 ZONE 1 COMMON ZONE ICR 415 WT/3PH/50HZ,1,Ministry of Defence Department of Military Affairs,2025-11-02 16:38:29Z,2025-11-02 16:38:29Z,No
GEM/2025/B/6854754,Plain Copier Paper (V3) ISI Marked to IS 14490,115,Ministry of Defence Department of Military Affairs,2025-11-04 13:20:14Z,2025-11-04 13:20:14Z,No
GEM/2025/B/6849370,"3802602, TUNDISH TOTAL REFRACTORY MGMT",2500,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-04 14:37:59Z,2025-11-04 14:37:59Z,No
GEM/2025/B/6711176,"DISC SPRING 140X72X8,DISC SPRING 125X61X8",175,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-04 14:42:26Z,2025-11-04 14:42:26Z,No
GEM/2025/B/6855282,"320 Amp TPN switch Disconnector,200 Amp TPN switch Dicconnector,200 Amp 4P 415V busbar chamber,16 s",3225,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-04 15:05:16Z,2025-11-04 15:05:16Z,No
GEM/2025/B/6846569,Operation and Maintenance Of Electrical Systems/Electrical Installations - Complete System,1,Ministry of Petroleum and Natural Gas INDIAN OIL CORPORATION LIMITED,2025-11-04 15:04:16Z,2025-11-04 15:04:16Z,No
GEM/2025/B/6838087,Resin Ribbon Roll,180,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-04 15:14:14Z,2025-11-04 15:14:14Z,No
GEM/2025/B/6772758,Manpower Outsourcing Services - Minimum wage - Skilled; ITI; Others,3,Ministry of Defence Department of Military Affairs,2025-11-04 15:08:12Z,2025-11-04 15:08:12Z,No
GEM/2025/B/6853202,"Office Stationery1,Office Stationery2,Office Stationery3,Office Stationery4,Office Stationery5,Offi",7906,"Ministry of Ports, Shipping and Waterways Dredging Corporation of India Limited",2025-11-04 15:31:13Z,2025-11-04 15:31:13Z,No
GEM/2025/B/6851796,STIRUPP HINGE SA216 GR. WCA,200,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-04 15:30:06Z,2025-11-04 15:30:06Z,No
GEM/2025/B/6835885,"Custom Bid for Services - Fixed monthly 2000 KL,Custom Bid for Services - 2000 to 5000 KL,Custom Bi",5,Ministry of Petroleum and Natural Gas NA,2025-10-30 14:21:01Z,2025-10-30 14:21:01Z,No
GEM/2025/B/6819539,"CONTROL,ML FML, SOCKETS,C1B47917083400,TRIP COIL 110 220V DC, C1B41211176223,CLOSE COIL 110 220V DC",54,Ministry of Petroleum and Natural Gas NA,2025-10-24 15:27:08Z,2025-10-24 15:27:08Z,No
GEM/2025/B/6853418,Manpower Outsourcing Services - Minimum wage - Skilled; Graduate; Admin,10,Ministry of Defence Department of Military Affairs,2025-11-04 18:26:55Z,2025-11-04 18:26:55Z,No
GEM/2025/B/6799179,Custom Bid for Services - APPOINTMENT OF A THIRD PARTY INSPECTION AGENCY - Quality and Pre-shipment,1,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-16 17:50:16Z,2025-10-16 17:50:16Z,No
GEM/2025/B/6669606,"Cleaning, Sanitation and Disinfection Service - Outcome Based - Office/Commercial/Institutions/Resi",21420,Ministry of Defence Department of Military Affairs,2025-11-04 17:03:50Z,2025-11-04 17:03:50Z,No
GEM/2025/B/6789313,Local Chemist Empanelment Service,237000,"Ministry of Ports, Shipping and Waterways NA",2025-10-14 18:09:03Z,2025-10-14 18:09:03Z,No
